gsm_id	sample_id	filename	data_type	url	size_mb	gse_id
GSM9037764	Seq_of_PLWH017_B_CD3	GSM9037764_B017B_ATAC_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037764/suppl/GSM9037764_B017B_ATAC_matrix.mtx.gz	103.4	GSE299348
GSM9037765	Seq_of_PLWH023_A_CD3	GSM9037765_B023A_ATAC_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037765/suppl/GSM9037765_B023A_ATAC_atac_fragments.tsv.gz	2096.8	GSE299348
GSM9037765	Seq_of_PLWH023_A_CD3	GSM9037765_B023A_ATAC_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037765/suppl/GSM9037765_B023A_ATAC_barcodes.tsv.gz	2.3	GSE299348
GSM9037765	Seq_of_PLWH023_A_CD3	GSM9037765_B023A_ATAC_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037765/suppl/GSM9037765_B023A_ATAC_features.tsv.gz	2.2	GSE299348
GSM9037765	Seq_of_PLWH023_A_CD3	GSM9037765_B023A_ATAC_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037765/suppl/GSM9037765_B023A_ATAC_matrix.mtx.gz	242.2	GSE299348
GSM9037766	Seq_of_PLWH023_B_CD3	GSM9037766_B023B_ATAC_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037766/suppl/GSM9037766_B023B_ATAC_atac_fragments.tsv.gz	2180.9	GSE299348
GSM9037766	Seq_of_PLWH023_B_CD3	GSM9037766_B023B_ATAC_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037766/suppl/GSM9037766_B023B_ATAC_barcodes.tsv.gz	2.3	GSE299348
GSM9037766	Seq_of_PLWH023_B_CD3	GSM9037766_B023B_ATAC_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037766/suppl/GSM9037766_B023B_ATAC_features.tsv.gz	2.1	GSE299348
GSM9037766	Seq_of_PLWH023_B_CD3	GSM9037766_B023B_ATAC_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037766/suppl/GSM9037766_B023B_ATAC_matrix.mtx.gz	180.3	GSE299348
GSM9037767	Seq_of_PLWH027_A_CD3	GSM9037767_B027A_ATAC_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037767/suppl/GSM9037767_B027A_ATAC_atac_fragments.tsv.gz	1468.5	GSE299348
GSM9037767	Seq_of_PLWH027_A_CD3	GSM9037767_B027A_ATAC_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037767/suppl/GSM9037767_B027A_ATAC_barcodes.tsv.gz	2.3	GSE299348
GSM9037767	Seq_of_PLWH027_A_CD3	GSM9037767_B027A_ATAC_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037767/suppl/GSM9037767_B027A_ATAC_features.tsv.gz	2.0	GSE299348
GSM9037767	Seq_of_PLWH027_A_CD3	GSM9037767_B027A_ATAC_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037767/suppl/GSM9037767_B027A_ATAC_matrix.mtx.gz	136.4	GSE299348
GSM9037768	Seq_of_PLWH027_B_CD3	GSM9037768_B027B_ATAC_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037768/suppl/GSM9037768_B027B_ATAC_atac_fragments.tsv.gz	2440.7	GSE299348
